,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
19605,Mexico,Sweet potatoes,1999,193104,758.0,,16.18
19606,Mexico,Sweet potatoes,1999,193104,758.0,,20.86
19607,Mexico,Wheat,1999,46310,758.0,,16.09
19608,Mexico,Wheat,1999,46310,758.0,,20.86
19609,Mexico,Wheat,1999,46310,758.0,,25.03
19610,Mexico,Wheat,1999,46310,758.0,,19.74
19611,Mexico,Wheat,1999,46310,758.0,,23.33
19612,Mexico,Wheat,1999,46310,758.0,,19.27
19613,Mexico,Wheat,1999,46310,758.0,,16.18
19614,Mexico,Wheat,1999,46310,758.0,,20.86
19615,Mexico,Cassava,2000,113284,758.0,,16.11
19616,Mexico,Cassava,2000,113284,758.0,,21.12
19617,Mexico,Cassava,2000,113284,758.0,,25.16
19618,Mexico,Cassava,2000,113284,758.0,,20.19
19619,Mexico,Cassava,2000,113284,758.0,,23.07
19620,Mexico,Cassava,2000,113284,758.0,,19.29
19621,Mexico,Cassava,2000,113284,758.0,,16.9
19622,Mexico,Cassava,2000,113284,758.0,,21.12
19623,Mexico,Maize,2000,24620,758.0,,16.11
19624,Mexico,Maize,2000,24620,758.0,,21.12
19625,Mexico,Maize,2000,24620,758.0,,25.16
19626,Mexico,Maize,2000,24620,758.0,,20.19
19627,Mexico,Maize,2000,24620,758.0,,23.07
19628,Mexico,Maize,2000,24620,758.0,,19.29
19629,Mexico,Maize,2000,24620,758.0,,16.9
19630,Mexico,Maize,2000,24620,758.0,,21.12
19631,Mexico,Potatoes,2000,239420,758.0,,16.11
19632,Mexico,Potatoes,2000,239420,758.0,,21.12
19633,Mexico,Potatoes,2000,239420,758.0,,25.16
19634,Mexico,Potatoes,2000,239420,758.0,,20.19
19635,Mexico,Potatoes,2000,239420,758.0,,23.07
19636,Mexico,Potatoes,2000,239420,758.0,,19.29
19637,Mexico,Potatoes,2000,239420,758.0,,16.9
19638,Mexico,Potatoes,2000,239420,758.0,,21.12
19639,Mexico,"Rice, paddy",2000,41805,758.0,,16.11
19640,Mexico,"Rice, paddy",2000,41805,758.0,,21.12
19641,Mexico,"Rice, paddy",2000,41805,758.0,,25.16
19642,Mexico,"Rice, paddy",2000,41805,758.0,,20.19
19643,Mexico,"Rice, paddy",2000,41805,758.0,,23.07
19644,Mexico,"Rice, paddy",2000,41805,758.0,,19.29
19645,Mexico,"Rice, paddy",2000,41805,758.0,,16.9
19646,Mexico,"Rice, paddy",2000,41805,758.0,,21.12
19647,Mexico,Sorghum,2000,30762,758.0,,16.11
19648,Mexico,Sorghum,2000,30762,758.0,,21.12
19649,Mexico,Sorghum,2000,30762,758.0,,25.16
19650,Mexico,Sorghum,2000,30762,758.0,,20.19
19651,Mexico,Sorghum,2000,30762,758.0,,23.07
19652,Mexico,Sorghum,2000,30762,758.0,,19.29
19653,Mexico,Sorghum,2000,30762,758.0,,16.9
19654,Mexico,Sorghum,2000,30762,758.0,,21.12
19655,Mexico,Soybeans,2000,14623,758.0,,16.11
19656,Mexico,Soybeans,2000,14623,758.0,,21.12
19657,Mexico,Soybeans,2000,14623,758.0,,25.16
19658,Mexico,Soybeans,2000,14623,758.0,,20.19
19659,Mexico,Soybeans,2000,14623,758.0,,23.07
19660,Mexico,Soybeans,2000,14623,758.0,,19.29
19661,Mexico,Soybeans,2000,14623,758.0,,16.9
19662,Mexico,Soybeans,2000,14623,758.0,,21.12
19663,Mexico,Sweet potatoes,2000,188160,758.0,,16.11
19664,Mexico,Sweet potatoes,2000,188160,758.0,,21.12
19665,Mexico,Sweet potatoes,2000,188160,758.0,,25.16
19666,Mexico,Sweet potatoes,2000,188160,758.0,,20.19
19667,Mexico,Sweet potatoes,2000,188160,758.0,,23.07
19668,Mexico,Sweet potatoes,2000,188160,758.0,,19.29
19669,Mexico,Sweet potatoes,2000,188160,758.0,,16.9
19670,Mexico,Sweet potatoes,2000,188160,758.0,,21.12
19671,Mexico,Wheat,2000,49355,758.0,,16.11
19672,Mexico,Wheat,2000,49355,758.0,,21.12
19673,Mexico,Wheat,2000,49355,758.0,,25.16
19674,Mexico,Wheat,2000,49355,758.0,,20.19
19675,Mexico,Wheat,2000,49355,758.0,,23.07
19676,Mexico,Wheat,2000,49355,758.0,,19.29
19677,Mexico,Wheat,2000,49355,758.0,,16.9
19678,Mexico,Wheat,2000,49355,758.0,,21.12
19679,Mexico,Cassava,2001,153208,758.0,31373.3,15.98
19680,Mexico,Cassava,2001,153208,758.0,31373.3,21.23
19681,Mexico,Cassava,2001,153208,758.0,31373.3,25.11
19682,Mexico,Cassava,2001,153208,758.0,31373.3,
19683,Mexico,Cassava,2001,153208,758.0,31373.3,22.6
19684,Mexico,Cassava,2001,153208,758.0,31373.3,19.32
19685,Mexico,Cassava,2001,153208,758.0,31373.3,16.37
19686,Mexico,Cassava,2001,153208,758.0,31373.3,21.23
19687,Mexico,Maize,2001,25777,758.0,31373.3,15.98
19688,Mexico,Maize,2001,25777,758.0,31373.3,21.23
19689,Mexico,Maize,2001,25777,758.0,31373.3,25.11
19690,Mexico,Maize,2001,25777,758.0,31373.3,
19691,Mexico,Maize,2001,25777,758.0,31373.3,22.6
19692,Mexico,Maize,2001,25777,758.0,31373.3,19.32
19693,Mexico,Maize,2001,25777,758.0,31373.3,16.37
19694,Mexico,Maize,2001,25777,758.0,31373.3,21.23
19695,Mexico,Potatoes,2001,237799,758.0,31373.3,15.98
19696,Mexico,Potatoes,2001,237799,758.0,31373.3,21.23
19697,Mexico,Potatoes,2001,237799,758.0,31373.3,25.11
19698,Mexico,Potatoes,2001,237799,758.0,31373.3,
19699,Mexico,Potatoes,2001,237799,758.0,31373.3,22.6
19700,Mexico,Potatoes,2001,237799,758.0,31373.3,19.32
19701,Mexico,Potatoes,2001,237799,758.0,31373.3,16.37
19702,Mexico,Potatoes,2001,237799,758.0,31373.3,21.23
19703,Mexico,"Rice, paddy",2001,42576,758.0,31373.3,15.98
19704,Mexico,"Rice, paddy",2001,42576,758.0,31373.3,21.23
19705,Mexico,"Rice, paddy",2001,42576,758.0,31373.3,25.11
19706,Mexico,"Rice, paddy",2001,42576,758.0,31373.3,
19707,Mexico,"Rice, paddy",2001,42576,758.0,31373.3,22.6
19708,Mexico,"Rice, paddy",2001,42576,758.0,31373.3,19.32
19709,Mexico,"Rice, paddy",2001,42576,758.0,31373.3,16.37
19710,Mexico,"Rice, paddy",2001,42576,758.0,31373.3,21.23
19711,Mexico,Sorghum,2001,33800,758.0,31373.3,15.98
19712,Mexico,Sorghum,2001,33800,758.0,31373.3,21.23
19713,Mexico,Sorghum,2001,33800,758.0,31373.3,25.11
19714,Mexico,Sorghum,2001,33800,758.0,31373.3,
19715,Mexico,Sorghum,2001,33800,758.0,31373.3,22.6
19716,Mexico,Sorghum,2001,33800,758.0,31373.3,19.32
19717,Mexico,Sorghum,2001,33800,758.0,31373.3,16.37
19718,Mexico,Sorghum,2001,33800,758.0,31373.3,21.23
19719,Mexico,Soybeans,2001,16503,758.0,31373.3,15.98
19720,Mexico,Soybeans,2001,16503,758.0,31373.3,21.23
19721,Mexico,Soybeans,2001,16503,758.0,31373.3,25.11
19722,Mexico,Soybeans,2001,16503,758.0,31373.3,
19723,Mexico,Soybeans,2001,16503,758.0,31373.3,22.6
19724,Mexico,Soybeans,2001,16503,758.0,31373.3,19.32
19725,Mexico,Soybeans,2001,16503,758.0,31373.3,16.37
19726,Mexico,Soybeans,2001,16503,758.0,31373.3,21.23
19727,Mexico,Sweet potatoes,2001,199853,758.0,31373.3,15.98
19728,Mexico,Sweet potatoes,2001,199853,758.0,31373.3,21.23
19729,Mexico,Sweet potatoes,2001,199853,758.0,31373.3,25.11
19730,Mexico,Sweet potatoes,2001,199853,758.0,31373.3,
19731,Mexico,Sweet potatoes,2001,199853,758.0,31373.3,22.6
19732,Mexico,Sweet potatoes,2001,199853,758.0,31373.3,19.32
19733,Mexico,Sweet potatoes,2001,199853,758.0,31373.3,16.37
19734,Mexico,Sweet potatoes,2001,199853,758.0,31373.3,21.23
19735,Mexico,Wheat,2001,47661,758.0,31373.3,15.98
19736,Mexico,Wheat,2001,47661,758.0,31373.3,21.23
19737,Mexico,Wheat,2001,47661,758.0,31373.3,25.11
19738,Mexico,Wheat,2001,47661,758.0,31373.3,
19739,Mexico,Wheat,2001,47661,758.0,31373.3,22.6
19740,Mexico,Wheat,2001,47661,758.0,31373.3,19.32
19741,Mexico,Wheat,2001,47661,758.0,31373.3,16.37
19742,Mexico,Wheat,2001,47661,758.0,31373.3,21.23
19743,Mexico,Cassava,2002,150988,758.0,16189.88,16.37
19744,Mexico,Cassava,2002,150988,758.0,16189.88,21.5
19745,Mexico,Cassava,2002,150988,758.0,16189.88,25.07
19746,Mexico,Cassava,2002,150988,758.0,16189.88,19.93
19747,Mexico,Cassava,2002,150988,758.0,16189.88,22.59
19748,Mexico,Cassava,2002,150988,758.0,16189.88,19.62
19749,Mexico,Cassava,2002,150988,758.0,16189.88,16.37
19750,Mexico,Cassava,2002,150988,758.0,16189.88,21.5
19751,Mexico,Maize,2002,27105,758.0,16189.88,16.37
19752,Mexico,Maize,2002,27105,758.0,16189.88,21.5
19753,Mexico,Maize,2002,27105,758.0,16189.88,25.07
19754,Mexico,Maize,2002,27105,758.0,16189.88,19.93
19755,Mexico,Maize,2002,27105,758.0,16189.88,22.59
19756,Mexico,Maize,2002,27105,758.0,16189.88,19.62
19757,Mexico,Maize,2002,27105,758.0,16189.88,16.37
19758,Mexico,Maize,2002,27105,758.0,16189.88,21.5
19759,Mexico,Potatoes,2002,237558,758.0,16189.88,16.37
19760,Mexico,Potatoes,2002,237558,758.0,16189.88,21.5
19761,Mexico,Potatoes,2002,237558,758.0,16189.88,25.07
19762,Mexico,Potatoes,2002,237558,758.0,16189.88,19.93
19763,Mexico,Potatoes,2002,237558,758.0,16189.88,22.59
19764,Mexico,Potatoes,2002,237558,758.0,16189.88,19.62
19765,Mexico,Potatoes,2002,237558,758.0,16189.88,16.37
19766,Mexico,Potatoes,2002,237558,758.0,16189.88,21.5
19767,Mexico,"Rice, paddy",2002,45027,758.0,16189.88,16.37
19768,Mexico,"Rice, paddy",2002,45027,758.0,16189.88,21.5
19769,Mexico,"Rice, paddy",2002,45027,758.0,16189.88,25.07
19770,Mexico,"Rice, paddy",2002,45027,758.0,16189.88,19.93
19771,Mexico,"Rice, paddy",2002,45027,758.0,16189.88,22.59
19772,Mexico,"Rice, paddy",2002,45027,758.0,16189.88,19.62
19773,Mexico,"Rice, paddy",2002,45027,758.0,16189.88,16.37
19774,Mexico,"Rice, paddy",2002,45027,758.0,16189.88,21.5
19775,Mexico,Sorghum,2002,29859,758.0,16189.88,16.37
19776,Mexico,Sorghum,2002,29859,758.0,16189.88,21.5
19777,Mexico,Sorghum,2002,29859,758.0,16189.88,25.07
19778,Mexico,Sorghum,2002,29859,758.0,16189.88,19.93
19779,Mexico,Sorghum,2002,29859,758.0,16189.88,22.59
19780,Mexico,Sorghum,2002,29859,758.0,16189.88,19.62
19781,Mexico,Sorghum,2002,29859,758.0,16189.88,16.37
19782,Mexico,Sorghum,2002,29859,758.0,16189.88,21.5
19783,Mexico,Soybeans,2002,15318,758.0,16189.88,16.37
19784,Mexico,Soybeans,2002,15318,758.0,16189.88,21.5
19785,Mexico,Soybeans,2002,15318,758.0,16189.88,25.07
19786,Mexico,Soybeans,2002,15318,758.0,16189.88,19.93
19787,Mexico,Soybeans,2002,15318,758.0,16189.88,22.59
19788,Mexico,Soybeans,2002,15318,758.0,16189.88,19.62
19789,Mexico,Soybeans,2002,15318,758.0,16189.88,16.37
19790,Mexico,Soybeans,2002,15318,758.0,16189.88,21.5
19791,Mexico,Sweet potatoes,2002,184236,758.0,16189.88,16.37
19792,Mexico,Sweet potatoes,2002,184236,758.0,16189.88,21.5
19793,Mexico,Sweet potatoes,2002,184236,758.0,16189.88,25.07
19794,Mexico,Sweet potatoes,2002,184236,758.0,16189.88,19.93
19795,Mexico,Sweet potatoes,2002,184236,758.0,16189.88,22.59
19796,Mexico,Sweet potatoes,2002,184236,758.0,16189.88,19.62
19797,Mexico,Sweet potatoes,2002,184236,758.0,16189.88,16.37
19798,Mexico,Sweet potatoes,2002,184236,758.0,16189.88,21.5
19799,Mexico,Wheat,2002,50999,758.0,16189.88,16.37
19800,Mexico,Wheat,2002,50999,758.0,16189.88,21.5
19801,Mexico,Wheat,2002,50999,758.0,16189.88,25.07
19802,Mexico,Wheat,2002,50999,758.0,16189.88,19.93
19803,Mexico,Wheat,2002,50999,758.0,16189.88,22.59
19804,Mexico,Wheat,2002,50999,758.0,16189.88,19.62
19805,Mexico,Wheat,2002,50999,758.0,16189.88,16.37
19806,Mexico,Wheat,2002,50999,758.0,16189.88,21.5
19807,Mexico,Cassava,2004,141677,758.0,26433.14,16.2
19808,Mexico,Cassava,2004,141677,758.0,26433.14,21.24
19809,Mexico,Cassava,2004,141677,758.0,26433.14,24.92
19810,Mexico,Cassava,2004,141677,758.0,26433.14,19.91
19811,Mexico,Cassava,2004,141677,758.0,26433.14,22.26
19812,Mexico,Cassava,2004,141677,758.0,26433.14,19.56
19813,Mexico,Cassava,2004,141677,758.0,26433.14,16.84
19814,Mexico,Cassava,2004,141677,758.0,26433.14,21.24
19815,Mexico,Maize,2004,28188,758.0,26433.14,16.2
19816,Mexico,Maize,2004,28188,758.0,26433.14,21.24
19817,Mexico,Maize,2004,28188,758.0,26433.14,24.92
19818,Mexico,Maize,2004,28188,758.0,26433.14,19.91
19819,Mexico,Maize,2004,28188,758.0,26433.14,22.26
19820,Mexico,Maize,2004,28188,758.0,26433.14,19.56
19821,Mexico,Maize,2004,28188,758.0,26433.14,16.84
19822,Mexico,Maize,2004,28188,758.0,26433.14,21.24
19823,Mexico,Potatoes,2004,242399,758.0,26433.14,16.2
19824,Mexico,Potatoes,2004,242399,758.0,26433.14,21.24
19825,Mexico,Potatoes,2004,242399,758.0,26433.14,24.92
19826,Mexico,Potatoes,2004,242399,758.0,26433.14,19.91
19827,Mexico,Potatoes,2004,242399,758.0,26433.14,22.26
19828,Mexico,Potatoes,2004,242399,758.0,26433.14,19.56
19829,Mexico,Potatoes,2004,242399,758.0,26433.14,16.84
19830,Mexico,Potatoes,2004,242399,758.0,26433.14,21.24
19831,Mexico,"Rice, paddy",2004,44631,758.0,26433.14,16.2
19832,Mexico,"Rice, paddy",2004,44631,758.0,26433.14,21.24
19833,Mexico,"Rice, paddy",2004,44631,758.0,26433.14,24.92
19834,Mexico,"Rice, paddy",2004,44631,758.0,26433.14,19.91
19835,Mexico,"Rice, paddy",2004,44631,758.0,26433.14,22.26
19836,Mexico,"Rice, paddy",2004,44631,758.0,26433.14,19.56
19837,Mexico,"Rice, paddy",2004,44631,758.0,26433.14,16.84
19838,Mexico,"Rice, paddy",2004,44631,758.0,26433.14,21.24
19839,Mexico,Sorghum,2004,38223,758.0,26433.14,16.2
19840,Mexico,Sorghum,2004,38223,758.0,26433.14,21.24
19841,Mexico,Sorghum,2004,38223,758.0,26433.14,24.92
19842,Mexico,Sorghum,2004,38223,758.0,26433.14,19.91
19843,Mexico,Sorghum,2004,38223,758.0,26433.14,22.26
19844,Mexico,Sorghum,2004,38223,758.0,26433.14,19.56
19845,Mexico,Sorghum,2004,38223,758.0,26433.14,16.84
19846,Mexico,Sorghum,2004,38223,758.0,26433.14,21.24
19847,Mexico,Soybeans,2004,15010,758.0,26433.14,16.2
19848,Mexico,Soybeans,2004,15010,758.0,26433.14,21.24
19849,Mexico,Soybeans,2004,15010,758.0,26433.14,24.92
19850,Mexico,Soybeans,2004,15010,758.0,26433.14,19.91
19851,Mexico,Soybeans,2004,15010,758.0,26433.14,22.26
19852,Mexico,Soybeans,2004,15010,758.0,26433.14,19.56
19853,Mexico,Soybeans,2004,15010,758.0,26433.14,16.84
19854,Mexico,Soybeans,2004,15010,758.0,26433.14,21.24
19855,Mexico,Sweet potatoes,2004,218597,758.0,26433.14,16.2
19856,Mexico,Sweet potatoes,2004,218597,758.0,26433.14,21.24
19857,Mexico,Sweet potatoes,2004,218597,758.0,26433.14,24.92
19858,Mexico,Sweet potatoes,2004,218597,758.0,26433.14,19.91
19859,Mexico,Sweet potatoes,2004,218597,758.0,26433.14,22.26
19860,Mexico,Sweet potatoes,2004,218597,758.0,26433.14,19.56
19861,Mexico,Sweet potatoes,2004,218597,758.0,26433.14,16.84
19862,Mexico,Sweet potatoes,2004,218597,758.0,26433.14,21.24
19863,Mexico,Wheat,2004,44871,758.0,26433.14,16.2
19864,Mexico,Wheat,2004,44871,758.0,26433.14,21.24
19865,Mexico,Wheat,2004,44871,758.0,26433.14,24.92
19866,Mexico,Wheat,2004,44871,758.0,26433.14,19.91
19867,Mexico,Wheat,2004,44871,758.0,26433.14,22.26
19868,Mexico,Wheat,2004,44871,758.0,26433.14,19.56
19869,Mexico,Wheat,2004,44871,758.0,26433.14,16.84
19870,Mexico,Wheat,2004,44871,758.0,26433.14,21.24
19871,Mexico,Cassava,2005,126099,758.0,51741.99,16.7
19872,Mexico,Cassava,2005,126099,758.0,51741.99,21.42
19873,Mexico,Cassava,2005,126099,758.0,51741.99,25.18
19874,Mexico,Cassava,2005,126099,758.0,51741.99,20.09
19875,Mexico,Cassava,2005,126099,758.0,51741.99,22.95
19876,Mexico,Cassava,2005,126099,758.0,51741.99,19.82
19877,Mexico,Cassava,2005,126099,758.0,51741.99,16.93
19878,Mexico,Cassava,2005,126099,758.0,51741.99,21.42
19879,Mexico,Maize,2005,29276,758.0,51741.99,16.7
19880,Mexico,Maize,2005,29276,758.0,51741.99,21.42
19881,Mexico,Maize,2005,29276,758.0,51741.99,25.18
19882,Mexico,Maize,2005,29276,758.0,51741.99,20.09
19883,Mexico,Maize,2005,29276,758.0,51741.99,22.95
19884,Mexico,Maize,2005,29276,758.0,51741.99,19.82
19885,Mexico,Maize,2005,29276,758.0,51741.99,16.93
19886,Mexico,Maize,2005,29276,758.0,51741.99,21.42
19887,Mexico,Potatoes,2005,259662,758.0,51741.99,16.7
19888,Mexico,Potatoes,2005,259662,758.0,51741.99,21.42
19889,Mexico,Potatoes,2005,259662,758.0,51741.99,25.18
19890,Mexico,Potatoes,2005,259662,758.0,51741.99,20.09
19891,Mexico,Potatoes,2005,259662,758.0,51741.99,22.95
19892,Mexico,Potatoes,2005,259662,758.0,51741.99,19.82
19893,Mexico,Potatoes,2005,259662,758.0,51741.99,16.93
19894,Mexico,Potatoes,2005,259662,758.0,51741.99,21.42
19895,Mexico,"Rice, paddy",2005,50653,758.0,51741.99,16.7
19896,Mexico,"Rice, paddy",2005,50653,758.0,51741.99,21.42
19897,Mexico,"Rice, paddy",2005,50653,758.0,51741.99,25.18
19898,Mexico,"Rice, paddy",2005,50653,758.0,51741.99,20.09
19899,Mexico,"Rice, paddy",2005,50653,758.0,51741.99,22.95
19900,Mexico,"Rice, paddy",2005,50653,758.0,51741.99,19.82
19901,Mexico,"Rice, paddy",2005,50653,758.0,51741.99,16.93
19902,Mexico,"Rice, paddy",2005,50653,758.0,51741.99,21.42
19903,Mexico,Sorghum,2005,34544,758.0,51741.99,16.7
19904,Mexico,Sorghum,2005,34544,758.0,51741.99,21.42
19905,Mexico,Sorghum,2005,34544,758.0,51741.99,25.18
19906,Mexico,Sorghum,2005,34544,758.0,51741.99,20.09
19907,Mexico,Sorghum,2005,34544,758.0,51741.99,22.95
19908,Mexico,Sorghum,2005,34544,758.0,51741.99,19.82
19909,Mexico,Sorghum,2005,34544,758.0,51741.99,16.93
19910,Mexico,Sorghum,2005,34544,758.0,51741.99,21.42
19911,Mexico,Soybeans,2005,19450,758.0,51741.99,16.7
19912,Mexico,Soybeans,2005,19450,758.0,51741.99,21.42
19913,Mexico,Soybeans,2005,19450,758.0,51741.99,25.18
19914,Mexico,Soybeans,2005,19450,758.0,51741.99,20.09
19915,Mexico,Soybeans,2005,19450,758.0,51741.99,22.95
19916,Mexico,Soybeans,2005,19450,758.0,51741.99,19.82
19917,Mexico,Soybeans,2005,19450,758.0,51741.99,16.93
19918,Mexico,Soybeans,2005,19450,758.0,51741.99,21.42
19919,Mexico,Sweet potatoes,2005,214928,758.0,51741.99,16.7
19920,Mexico,Sweet potatoes,2005,214928,758.0,51741.99,21.42
19921,Mexico,Sweet potatoes,2005,214928,758.0,51741.99,25.18
19922,Mexico,Sweet potatoes,2005,214928,758.0,51741.99,20.09
19923,Mexico,Sweet potatoes,2005,214928,758.0,51741.99,22.95
19924,Mexico,Sweet potatoes,2005,214928,758.0,51741.99,19.82
19925,Mexico,Sweet potatoes,2005,214928,758.0,51741.99,16.93
19926,Mexico,Sweet potatoes,2005,214928,758.0,51741.99,21.42
19927,Mexico,Wheat,2005,47517,758.0,51741.99,16.7
19928,Mexico,Wheat,2005,47517,758.0,51741.99,21.42
19929,Mexico,Wheat,2005,47517,758.0,51741.99,25.18
19930,Mexico,Wheat,2005,47517,758.0,51741.99,20.09
19931,Mexico,Wheat,2005,47517,758.0,51741.99,22.95
19932,Mexico,Wheat,2005,47517,758.0,51741.99,19.82
19933,Mexico,Wheat,2005,47517,758.0,51741.99,16.93
19934,Mexico,Wheat,2005,47517,758.0,51741.99,21.42
19935,Mexico,Cassava,2006,137648,758.0,50891.95,16.37
19936,Mexico,Cassava,2006,137648,758.0,50891.95,21.5
19937,Mexico,Cassava,2006,137648,758.0,50891.95,25.35
19938,Mexico,Cassava,2006,137648,758.0,50891.95,20.3
19939,Mexico,Cassava,2006,137648,758.0,50891.95,23.33
19940,Mexico,Cassava,2006,137648,758.0,50891.95,19.53
19941,Mexico,Cassava,2006,137648,758.0,50891.95,17.23
19942,Mexico,Cassava,2006,137648,758.0,50891.95,21.5
19943,Mexico,Maize,2006,30012,758.0,50891.95,16.37
19944,Mexico,Maize,2006,30012,758.0,50891.95,21.5
19945,Mexico,Maize,2006,30012,758.0,50891.95,25.35
19946,Mexico,Maize,2006,30012,758.0,50891.95,20.3
19947,Mexico,Maize,2006,30012,758.0,50891.95,23.33
19948,Mexico,Maize,2006,30012,758.0,50891.95,19.53
19949,Mexico,Maize,2006,30012,758.0,50891.95,17.23
19950,Mexico,Maize,2006,30012,758.0,50891.95,21.5
19951,Mexico,Potatoes,2006,248610,758.0,50891.95,16.37
19952,Mexico,Potatoes,2006,248610,758.0,50891.95,21.5
19953,Mexico,Potatoes,2006,248610,758.0,50891.95,25.35
19954,Mexico,Potatoes,2006,248610,758.0,50891.95,20.3
19955,Mexico,Potatoes,2006,248610,758.0,50891.95,23.33
19956,Mexico,Potatoes,2006,248610,758.0,50891.95,19.53
19957,Mexico,Potatoes,2006,248610,758.0,50891.95,17.23
19958,Mexico,Potatoes,2006,248610,758.0,50891.95,21.5
19959,Mexico,"Rice, paddy",2006,47857,758.0,50891.95,16.37
19960,Mexico,"Rice, paddy",2006,47857,758.0,50891.95,21.5
19961,Mexico,"Rice, paddy",2006,47857,758.0,50891.95,25.35
19962,Mexico,"Rice, paddy",2006,47857,758.0,50891.95,20.3
19963,Mexico,"Rice, paddy",2006,47857,758.0,50891.95,23.33
19964,Mexico,"Rice, paddy",2006,47857,758.0,50891.95,19.53
19965,Mexico,"Rice, paddy",2006,47857,758.0,50891.95,17.23
19966,Mexico,"Rice, paddy",2006,47857,758.0,50891.95,21.5
19967,Mexico,Sorghum,2006,34481,758.0,50891.95,16.37
19968,Mexico,Sorghum,2006,34481,758.0,50891.95,21.5
19969,Mexico,Sorghum,2006,34481,758.0,50891.95,25.35
19970,Mexico,Sorghum,2006,34481,758.0,50891.95,20.3
19971,Mexico,Sorghum,2006,34481,758.0,50891.95,23.33
19972,Mexico,Sorghum,2006,34481,758.0,50891.95,19.53
19973,Mexico,Sorghum,2006,34481,758.0,50891.95,17.23
19974,Mexico,Sorghum,2006,34481,758.0,50891.95,21.5
19975,Mexico,Soybeans,2006,14962,758.0,50891.95,16.37
19976,Mexico,Soybeans,2006,14962,758.0,50891.95,21.5
19977,Mexico,Soybeans,2006,14962,758.0,50891.95,25.35
19978,Mexico,Soybeans,2006,14962,758.0,50891.95,20.3
19979,Mexico,Soybeans,2006,14962,758.0,50891.95,23.33
19980,Mexico,Soybeans,2006,14962,758.0,50891.95,19.53
19981,Mexico,Soybeans,2006,14962,758.0,50891.95,17.23
19982,Mexico,Soybeans,2006,14962,758.0,50891.95,21.5
19983,Mexico,Sweet potatoes,2006,212942,758.0,50891.95,16.37
19984,Mexico,Sweet potatoes,2006,212942,758.0,50891.95,21.5
19985,Mexico,Sweet potatoes,2006,212942,758.0,50891.95,25.35
19986,Mexico,Sweet potatoes,2006,212942,758.0,50891.95,20.3
19987,Mexico,Sweet potatoes,2006,212942,758.0,50891.95,23.33
19988,Mexico,Sweet potatoes,2006,212942,758.0,50891.95,19.53
19989,Mexico,Sweet potatoes,2006,212942,758.0,50891.95,17.23
19990,Mexico,Sweet potatoes,2006,212942,758.0,50891.95,21.5
19991,Mexico,Wheat,2006,52274,758.0,50891.95,16.37
19992,Mexico,Wheat,2006,52274,758.0,50891.95,21.5
19993,Mexico,Wheat,2006,52274,758.0,50891.95,25.35
19994,Mexico,Wheat,2006,52274,758.0,50891.95,20.3
19995,Mexico,Wheat,2006,52274,758.0,50891.95,23.33
19996,Mexico,Wheat,2006,52274,758.0,50891.95,19.53
19997,Mexico,Wheat,2006,52274,758.0,50891.95,17.23
19998,Mexico,Wheat,2006,52274,758.0,50891.95,21.5
19999,Mexico,Cassava,2007,122745,758.0,64501.28,16.38
20000,Mexico,Cassava,2007,122745,758.0,64501.28,21.35
20001,Mexico,Cassava,2007,122745,758.0,64501.28,24.88
20002,Mexico,Cassava,2007,122745,758.0,64501.28,20.17
20003,Mexico,Cassava,2007,122745,758.0,64501.28,
20004,Mexico,Cassava,2007,122745,758.0,64501.28,19.7
20005,Mexico,Cassava,2007,122745,758.0,64501.28,16.8
20006,Mexico,Cassava,2007,122745,758.0,64501.28,21.35
20007,Mexico,Maize,2007,32063,758.0,64501.28,16.38
20008,Mexico,Maize,2007,32063,758.0,64501.28,21.35
20009,Mexico,Maize,2007,32063,758.0,64501.28,24.88
20010,Mexico,Maize,2007,32063,758.0,64501.28,20.17
20011,Mexico,Maize,2007,32063,758.0,64501.28,
20012,Mexico,Maize,2007,32063,758.0,64501.28,19.7
20013,Mexico,Maize,2007,32063,758.0,64501.28,16.8
20014,Mexico,Maize,2007,32063,758.0,64501.28,21.35
20015,Mexico,Potatoes,2007,270565,758.0,64501.28,16.38
20016,Mexico,Potatoes,2007,270565,758.0,64501.28,21.35
20017,Mexico,Potatoes,2007,270565,758.0,64501.28,24.88
20018,Mexico,Potatoes,2007,270565,758.0,64501.28,20.17
20019,Mexico,Potatoes,2007,270565,758.0,64501.28,
20020,Mexico,Potatoes,2007,270565,758.0,64501.28,19.7
20021,Mexico,Potatoes,2007,270565,758.0,64501.28,16.8
20022,Mexico,Potatoes,2007,270565,758.0,64501.28,21.35
20023,Mexico,"Rice, paddy",2007,41536,758.0,64501.28,16.38
20024,Mexico,"Rice, paddy",2007,41536,758.0,64501.28,21.35
20025,Mexico,"Rice, paddy",2007,41536,758.0,64501.28,24.88
20026,Mexico,"Rice, paddy",2007,41536,758.0,64501.28,20.17
20027,Mexico,"Rice, paddy",2007,41536,758.0,64501.28,
20028,Mexico,"Rice, paddy",2007,41536,758.0,64501.28,19.7
20029,Mexico,"Rice, paddy",2007,41536,758.0,64501.28,16.8
20030,Mexico,"Rice, paddy",2007,41536,758.0,64501.28,21.35
20031,Mexico,Sorghum,2007,34947,758.0,64501.28,16.38
20032,Mexico,Sorghum,2007,34947,758.0,64501.28,21.35
20033,Mexico,Sorghum,2007,34947,758.0,64501.28,24.88
